sentence id;perspective class;theme class;phase class;# comment;# text
2653397137;;;;;# Raskaustoiveista kannattaa keskustella hoitavan lääkärin kanssa.
;;;;;
2692066407;;;;;# Ummetuksen estoon ja hoitoon saa apteekista ilman reseptiä esim. Laxoberon-tippoja/helmiä ja Levolac-mikstuuraa, joita kannattaa käyttää.
1370847494;;;;;# Ummetukseen hoitoon voi apteekista ostaa ilman reseptiä saatavia lääkkeitä esim. Laxoberon-tippoja/ helmiä tai Duphalac/Levolac-mikstuuraa.
2605146077;;;;;# Ummetuksen hoitoon voit ostaa apteekista ilman reseptiä saatavia lääkkeitä esim. Laxoberon-tippoja/helmiä tai Duphalac/Levolac-mikstuuraa.
1285952061;;;;;# Ummetuksen estoon saa apteekista ilman reseptiä esim. Laxoberon-tippoja/helmiä ja Levolac-mikstuuraa, joita kannattaa käyttää.
;;;;;
2682159483;;;;;# tuoresalaatteja, keittämättömiä kasviksia, marjoja ja kuorimattomia vihanneksia ja hedelmiä
1386152673;;;;;# Pesemättömistä tai raaoista vihanneksista, hedelmistä tai marjoista, jotka sisältävät toksoplasmaa.
2397780453;;;;;# tuoresalaatteja, keittämättömiä kasviksia, kuorimattomia vihanneksia ja hedelmiä
3655600397;;;;;# Huuhtele hedelmät, marjat ja vihannekset huolellisesti.
;;;;;
2471786277;;;;;# Saatte sairaslomaa, jos työnne vaatii tarkkaa näköä tai on olosuhteiltaan tulehdusta pahentavaa.
2977713044;;;;;# Tutkimus ei vaadi erityistä jälkihoitoa eikä rajoita autolla ajamista.
622603759;;;;;# Tutkimus ei vaadi jälkihoitoa eikä estä autolla ajamista.
177805125;;;;;# Monet pariskunnat ovat kertoneet kokeneensa joitakin seuraavista tunteista:
;;;;;
1780775612;;;;;# Keskimääräinen hoitoannos on 1.5-2.5 mg / kg (=1.5-4 tablettia) vuorokaudessa yleensä kahteen annokseen jaettuna aamupainotteisesti.
3864266754;;;;;# Ihonalaisena pistoksena lapsille 0,4 mg painokiloa kohti kahdesti viikossa.
2215922836;;;;;# Sen annon jälkeen verihiutaletaso korjaantuu nopeammin kuin kortisonilla yksinään.
1644149627;;;;;# Prednisolon 40 mg aamuisin 7 pv ajan, sitten Prednisolon 30 mg aamuisin 7 pv ajan, sitten Prednisolon 20 mg aamuisin 7 pv ajan, sitten Prednisolon 15 mg aamuisin 7 pv ajan, sitten Prednisolon 10 mg aamuisin 7 pv ajan, sitten Prednisolon 5 mg aamuisin 7 pv ajan, sitten Prednisolon 2,5 mg eli ½ tabl aamuisin 7 pv ajan, mihin kuuri loppuu.
;;;;;
2930910076;;;;;# Sädehoitopoliklinikan toimiston puhelinnumero on (02) 313 1821 ma*pe klo 7.30*15.00.
3368484492;;;;;# +------------------------------------------------------------------------+ | Erikoissairaanhoitaja | 02-313 2325 | Ma *To klo 12.30 * | | * Inseminaatiohoidot | | 13.00 | | ja perustutkimukset | | Pe klo | | | | 13.30 * 14.00 | |------------------------+-------------+---------------------------------| | IVF - hoitaja | 02-313 2343 | Ma klo | | * Koeputkihoidot ja | | 8.15 * 8.45 | | alkion siirrot , | | Ma klo | | kivesbiopsiat | | 13.30 *14.30 | | | | Ti, Ke, To klo | | | | 13.30 *14.30 | | | | Pe klo | | | | 13.30 *14.00 | |------------------------+-------------+---------------------------------| | Spermalaboratorio | 02-313 2357 | Ma * Pe klo | | | | 8.00 *10.00 | |------------------------+-------------+---------------------------------| | Ajanvaraus | 02-313 2322 | Ma * Pe klo 13.00 | | Kanslia sairaanhoitaja | 02-313 1322 | *15.00 | | | | Ma * Pe klo 8.00 | | | | * 16.00 | |------------------------+-------------+---------------------------------| | TYKS keskus | 02-3130000 | Kiireellisissä tapauksissa | | | | ympäri vuorokauden | +------------------------------------------------------------------------+
111276633;;;;;# Tyks Kirurginen sairaala, artron vastuualue, p. 02 313 6166
973229819;;;;;# Tyks Kirurginen sairaala, reumaortopedia, ma 8*8.30, ti, ke ja pe klo 8*10, p.313 4316, muina aikoina p. 02 313 6180
;;;;;
4025844763;;;;;# Sopikaa hoitavan lääkärin kanssa lääkkeiden poisjättämisestä tai käytöstä ennen tutkimusta.
3018538425;;;;;# Hoitava lääkärinne päättää lääkkeiden käytöstä ennen tutkimusta.
1021406563;;;;;# Hoitava lääkärinne päättää lääkkeiden käytöstä ja mahdollisesta lääketauosta ennen tutkimusta.
1956438844;;;;;# Hoitava lääkärinne (tai lähetteenne käsitellyt lääkäri) päättää lääkkeiden käytöstä ja mahdollisesta lääketauosta ennen tutkimusta.
;;;;;
3270473832;;;;;# Laittakaa hyvin suljettu näytepurkki ja -putket muovipussiin ja toimittakaa ne laboratorioon saamanne ohjeen mukaisesti, viimeistään seuraavana päivänä näytteenotosta.
1206255448;;;;;# Laittakaa hyvin suljettu kuljetusputki saamaanne muovipussiin ja toimittakaa se laboratorioon saamanne ohjeen mukaisesti, viimeistään seuraavana päivänä näyttenotosta.
2434585750;;;;;# Laittakaa hyvin suljettu näytepurkki/-purkit muovipussiin ja toimittakaa se/ne laboratorioon saamanne ohjeen mukaisesti, viimeistään seuraavana päivän näytteenotosta.
1829542502;;;;;# Laittakaa hyvin suljettu näytepurkki muovipussiin ja toimittakaa se laboratorioon teille annetun ohjeen mukaisesti, viimeistään seuraavana päivänä näytteenotosta.
;;;;;
295957621;;;;;# Käyttäkää haavateippejä ompeleiden poistoon saakka.
1135618089;;;;;# Haavasidosta tulee käyttää ompeleiden / hakasten poistoon saakka.
2557778249;;;;;# Haavasidosta tulee käyttää ompeleiden poistoon saakka.
2126077258;;;;;# Saunaan saatte mennä hakasten poiston jälkeen, jos haava on parantunut, liikkumisrajoitukset huomioiden.
;;;;;
470526101;;;;;# Pulmallisista asioista puhuminen asiantuntijan kanssa auttaa ratkaisujen löytämisessä.
1487406173;;;;;# Omahoito-ohjeet laaditaan jokaiselle henkilökohtaisesti ja niitä ylläpidetään jatkuvassa yhteistyössä hoitavan lääkärin ja astmahoitajan kanssa.
3476665994;;;;;# Tavoitteena on hoitaa poikkeavan PAPA -löydöksen taustalta löytyvät kohdunkaulansyövän esiastemuutokset ennen niiden muuttumista varsinaiseksi syöväksi.
1247070211;;;;;# Suomessa KELA korvaa lääkärin määräämistä lääkekustannuksista, tutkimus- ja hoitokustannuksista osan.
;;;;;
1521591042;;;;;# Tavallisimpia sivuvaikutuksia ovat päänsärky, pahoinvointi ja hiustenlähtö hoitoalueelta sekä väsymyksen tunne.
2073952060;;;;;# Tavallisimmat sivuvaikutukset ovat ripuli, pahoinvointi, vatsavaivat ja ihottuma.
240388329;;;;;# Tavallisimmat sivuvaikutukset ovat lievä pahoinvointi, ylämahavaivat ja ihottuma.
2209991596;;;;;# Tavallisimpia sivuvaikutuksia ovat päänsärky, pahoinvointi ja vähäinen hiustenlähtö hoitoalueelta sekä väsymyksen tunne.
;;;;;
3813177388;;;;;# Hyvinvoinnin kannalta on parasta yrittää elää mahdollisimman normaalisti eli pyrkiä tekemään tavanomaiset päivärutiinit.
1687813883;;;;;# Spermalaboratorio etsii kudosnäytteestä siittiöitä välittömästi toimenpiteen jälkeen.
1644912922;;;;;# Voinnin kannalta on parasta yrittää elää mahdollisimman normaalisti eli pyrkiä tekemään tavanomaiset päivärutiinit.
1786255823;;;;;# Kuitenkin jos jo lähtötilanteessa on epäily imusolmukemetastaaseista, evakuaatioleikkaus tehdään suoraan ilman edeltävää vartijasolmuketutkimusta.
;;;;;
4241720678;;;;;# Ensimmäinen solunsalpaaja eli epirubisiini tiputetaan nopeasti n. viiden minuutin kuluessa.
3893926777;;;;;# Silmiä kuvataan aluksi sekunnin, sitten muutaman minuutin välein, yhteensä noin 10 minuutin ajan.
498292762;;;;;# Ensimmäinen solunsalpaaja eli oksaliplatiini tiputetaan kahden tunnin aikana yhdessä L-levofolinaatti-tiputuksen kanssa.
4117410449;;;;;# Ensimmäinen solunsalpaaja eli Oksaliplatiini tiputetaan kahden tunnin aikana.
;;;;;
3337920541;;;;;# Pregnyl®, Ovitrelle® -pistos (=hCG-irrotuspistos) Lääkkeellä saadaan aikaan munasolun lopullinen kypsyminen ja irtoaminen munarakkulasta.
3126532299;;;;;# Hoitovaihtoehtona on valtimopullistuman endovaskulaarinen (suonensisäinen) korjaus käyttämällä endovaskulaarista eli suonensisäistä verisuoniproteesia.
1705527587;;;;;# (Kaksoiskiskon kyseessä ollen kumilenkin tarkoitus on pelkästään pitää kiskot yhdessä ja se vaihdetaan vain tarvittaessa.
4162152552;;;;;# Maitolähetys pakataan asianmukaisesti rahtipussiin, pullot pystyasentoon ja rahtikirjaan laitetaan seuraavat tiedot:
;;;;;
880884499;;;;;# Myös masentuneisuutta voi olla ja silloin sinulle voidaan yrittää järjestää ammattiauttajan apua.
3659687940;;;;;# Masentuneisuutta voi myös olla ja silloin sinulle voidaan järjestää ammattiauttajan apua.
3387608914;;;;;# Masentuneisuutta voi myös olla ja silloin sinulle voidaan yrittää järjestää ammattiauttajan apua.
1838680106;;;;;# Myös nenäsuumaskista tai leukaremmistä voi olla apua.
;;;;;
1845407705;;;;;# Pese aina kädet WC-käynnin jälkeen ja kuivaa ne kertakäyttöpyyhkeeseen.
2919739687;;;;;# Pese kädet huolellisesti (vedellä ja nestesaippualla) ja kuivaa puhtaalla pyyhkeellä ennen haavaan koskemista.
1287811155;;;;;# Pese kädet huolellisesti ja kuivaa puhtaalla pyyhkeellä ennen haavaan koskemista.
2526206801;;;;;# Kanyyli täytyy pitää siteellä peitettynä ja kuivana.
;;;;;
3318810646;;;;;# Haavaonteloon on jätetty laskuputki, joka poistetaan yleensä leikkausta seuraavana päivänä.
2119612467;;;;;# Tamoksifeeni jätetään yleensä tauolle 4 viikkoa ennen suunniteltua leikkaustoimenpidettä, ja aloitetaan uudestaan 2-3- viikkoa leikkauksen jälkeen.
2197114053;;;;;# Raskauden ehkäisystä on huolehdittava vielä kuuden kuukauden ajan hoitojakson jälkeen.
1459658076;;;;;# Antibioottikuurin jälkeen pidetään 3 päivän tauko.
;;;;;
3286370505;;;;;# Niinä päivinä, jolloin ei ole solusalpaajahoitoa tulee saapua sädehoitoa varten sovittuna aikana T- sairaalan sädehoito-osastolle.
4200563765;;;;;# Tahdistimen toimintaa seurataan lääkärin vastaanotolla aluksi kolmen kuukauden kuluttua ja tapauksesta riippuen jatkossa etäseurannassa tai lääkärin vastaanotolla.
2831597704;;;;;# Hoitajat tarkkailevat spinaalidreenihoidon aikana vointiasi ja seuraavat myös keräyspussiin tullutta eritysmäärää.
3677925868;;;;;# Useimmille sopivin keräysaika on klo 19.00 - 07.00, mutta muukin tasan 12 tunnin yöaika käy.
;;;;;
679457107;;;;;# Lääkkeiden imeytyminen mahasuolikanavasta saattaa viivästyä tai jopa estyä täysin.
3146261069;;;;;# Phosphoral-hoidon aikana lääkkeiden imeytyminen mahasuolikanavasta saattaa viivästyä tai jopa estyä täysin.
243341689;;;;;# Suolirakkoon mahtuu alkuvaiheessa virtsaa vain noin 2dl.
2311539988;;;;;# Phosphoral-tyhjennyksen aikana lääkkeiden imeytyminen mahasuolikanavasta saattaa viivästyä tai jopa estyä täysin.
;;;;;
2985017185;;;;;# Tarrat ja myssy liitetään johdoilla EEG-laitteeseen, joka rekisteröi aivojen omaa sähköistä toimintaa.
4007257516;;;;;# Tarrat ja myssy liitetään johdoilla EEG-laitteeseen, joka rekisteröi aivojen omaa sähkötoimintaa.
3708956741;;;;;# Johdot liitetään EEG-laitteeseen, joka rekisteröi aivojen omaa sähkötoimintaa.
3066922146;;;;;# Mittausanturit liitetään johdoilla EEG-laitteeseen, joka rekisteröi aivojen omaa sähkötoimintaa.
;;;;;
2156535318;;;;;# Juo runsaasti nesteitä (ainakin 2,5 litraa vuorokaudessa)
3335397498;;;;;# runsaasti nesteitä (ainakin 2,5 litraa vuorokaudessa)
1701842257;;;;;# Vuorokaudessa nestettä pitäisi juoda ainakin 2 litraa.
4094792201;;;;;# Juo nesteitä ainakin 2,5 litraa/vrk.
;;;;;
3038503005;;;;;# Ongelmatilanteissa ota yhteyttä hoitavaan yksikköön _______________________ tai alueesi päivystykseen:
2610467344;;;;;# Jos muutos on huomattavaa, ota yhteys hoitavaan yksikköön.
2268477758;;;;;# Ongelmatilanteissa ota yhteyttä hoitavaan yksikköön _______________________ tai terveyskeskukseen tai alueesi päivystykseen:
994474069;;;;;# Ota tällöin yhteyttä hoitavaan yksikköön _______________________ tai alueesi päivystykseen:
;;;;;
1948957750;;;;;# Vastaukset kuulette myöhemmin mahdollisen käyntinne yhteydessä vastasyntyneiden osastolta.
3716004667;;;;;# Tarvittaessa hammaslääkäri tarkistaa hampaiden kunnon ja mahdolliset ongelmat hoidetaan ennen siirtoa.
2490039582;;;;;# Jos ette sairautenne vuoksi pääse kulkemaan laboratorioon, voidaan neuvotella oman paikkakuntanne kotisairaanhoidon kanssa verikokeiden ottamisesta kotona.
3329374627;;;;;# Hammaslääkäri tarkistaa hampaiden kunnon ja mahdolliset ongelmat hoidetaan ennen siirtoa.
;;;;;
2798111551;;;;;# Virtsanäyte tarkastetaan ennen toimenpiteeseen tuloa, näytteen toimittamisesta annetaan sairaalakohtaiset ohjeet.
2685267556;;;;;# Virtsanäyte tarkastetaan ennen tutkimukseen tuloa, näytteen toimittamisesta annetaan sairaalakohtaiset ohjeet.
3428820222;;;;;# Virtsanäyte tarkastetaan ennen sairaalaan tuloa, näytteen toimittamisesta annetaan sairaalakohtaiset ohjeet.
4146375320;;;;;# Virtsanäyte tarkastetaan ennen leikkauksen tuloa, näytteen toimittamisesta annetaan Teille sairaalakohtaiset ohjeet.
;;;;;
377441613;;;;;# Suihkussa ja saunassa voit käydä normaalisti.
2215092463;;;;;# Voitte käydä normaalisti suihkussa.
1072922053;;;;;# Voitte käydä suihkussa normaalisti.
592818367;;;;;# Saunassa voit käydä normaalisti.
;;;;;
1055347354;;;;;# Kaikissa hoitoosi liittyvissä kysymyksissä toivomme sinun kääntyvän henkilökuntamme puoleen.
3699049984;;;;;# Lääkäri ja/tai hoitaja ohjaavat, miten tulee toimia oireiden ilmaantuessa tai PEF-arvojen muuttuessa.
595291497;;;;;# Kaikista limakalvo-ongelmista tulee kertoa hoitohenkilökunnalle, jotta voimme helpottaa oloa erilaisilla paikallishoitoaineilla ja tarvittaessa aloittaa lääkehoidon.
2362145398;;;;;# Alla olevat oireet ovat merkki haavan tulehtumisesta ja vaativat yhteydenottoa hoitaneeseen lääkäriin:
;;;;;
1971231112;;;;;# Teille on varattu aika näytteenottoon sydänlihaksesta (sydänbiopsia).
3073437586;;;;;# Olkaa ystävällinen ja ilmoittakaa ajoissa, mikäli varattu aika ei sovi.
306541727;;;;;# Teille on varattu aika luuston gammakuvaukseen
3144715596;;;;;# Samalla varataan aika raskausultraääneen (raskausviikolle 6 * 7) tai jälkitarkastusta / jatkohoidon suunnittelua varten
;;;;;
2746752809;;;;;# Se irtoaa itsestään 2-4 viikon kuluessa.
3322116157;;;;;# Ompeleet sulavat itsestään noin viikon kuluessa.
931990354;;;;;# Se irtoaa itsestään noin 2-3 viikon kuluessa.
319896820;;;;;# Ompeleet sulavat itsestään 2 * 3 viikon kuluessa.
;;;;;
1443813125;;;;;# Kuntoutusohjaaja on salassapitovelvollinen ja palvelut ovat perheelle maksuttomia.
393022863;;;;;# Kuntoutusohjaajan palvelut ovat maksuttomia kuntoutujalle.
1895840967;;;;;# Kuntoutusohjaaja on salassapitovelvollinen ja palvelut ovat asiakkaalle maksuttomia.
1430630493;;;;;# Kuntoutusohjauksen palvelut
;;;;;
3177658168;;;;;# Hoitoihin voi myös liittyä iho- ja limakalvo-oireita: ihon kuivumista, silmien ärtymistä, nenän limakalvojen arkuutta ja suun arkuutta.
2501247495;;;;;# Hoitoihin voi liittyä myös iho- ja limakalvo-oireita: ihon kuivumista, silmien ärtymistä, nenän limakalvojen arkuutta ja suun arkuutta.
2698822848;;;;;# Hoitoihin voi liittyä myös iho- ja limakalvo-oireita: ihon kuivumista, silmien ärtymistä, nenän limakalvojen ja suun arkuutta.
801486989;;;;;# Hoitojen aikana tai niiden jälkeen voi esiintyä myös iho- ja limakalvo-oireita, kuten ihon kuivumista, silmien ärtymistä, nenän limakalvojen arkuutta ja suun arkuutta.
;;;;;
3848158148;;;;;# Hautausjärjestelyistä, surun kestämisestä tai muista asioista voi puhua myös sairaalapapin kanssa.
463959525;;;;;# Tarvittaessa terveyskeskuslääkäri voi neuvotella reumasairauksien erikoislääkärin kanssa.
1278110264;;;;;# Muista myös esittää rohkeasti kysymyksiä.
494394607;;;;;# Tähän keskusteluun voi osallistua myös joku lähiomaisistanne tai ystävistänne.
;;;;;
2188863743;;;;;# Ensimmäiselle käynnille tulee pariskunnan saapua yhdessä.
3305951273;;;;;# Seuraava kuukautisvuoto tulee noin 4 - 6 viikon sisällä ja vuotomäärä voi olla tavanomaisesta poikkeava, joko runsaampi tai niukempi.
1121825340;;;;;# Tämän jälkeen odotetaan, lääkärin pyynnöstä riippuen, joko 20 minuuttia tai 2-3 tuntia tutkimusaineen kulkeutumista imuteitä pitkin vartijaimusolmukkeeseen.
3301842668;;;;;# Alle kolmevuotiaalle lapselle riittää neljän tunnin paasto.
;;;;;
2544317703;;;;;# Hoitomuodot ovat viime vuosina kehittyneet voimakkaasti, oireetonta vaihetta voidaan pidentää.
94778212;;;;;# Joskus voidaan myös jäädä odottamaan keskenmenon spontaania käynnistymistä eli vuotoa ja kohtuontelon tyhjentymistä itsestään.
4252642299;;;;;# Kivien poistuessa voi esiintyä ajoittaisia kiputuntemuksia ja verivirtsaisuutta.
3677190126;;;;;"# Kasvohermohalvaus; Leikkauksen yhteydessä kasvohermo voi joutua venytykseen tai muutoin vioittua ja aiheuttaa jonkinasteisen kasvohermohalvauksen."
;;;;;
1718870829;;;;;# Leikkauksen jälkeen potilas on ensimmäisen yön teho-osastolla tarkassa valvonnassa.
115753097;;;;;# Kotiutus tapahtuu yleensä toimenpidepäivänä.
1380009825;;;;;# Kotiin pääsette todennäköisesti 2-4 vrk:n kuluttua leikkauksesta riippuen voinnista ja kotona saatavasta tuesta.
2537285467;;;;;# Kotiutus tapahtuu yleensä leikkauspäivänä.
;;;;;
1865380642;;;;;# ohjaa lääkinnällisen, sosiaalisen ja ammatillisen kuntoutuksen palveluihin
4029610389;;;;;# tiedottaa sairausryhmien erityispiirteistä, palveluista ja tukimuodoista
2352182025;;;;;# tiedottaa kuulonäkövammaisuuden erityispiirteistä, palveluista ja tukimuodoista
811234909;;;;;# tiedottaa näkövammaisuuden erityispiirteistä, palveluista ja tukimuodoista
;;;;;
3445267438;;;;;# Lääninhallituksen 9/2004 antaman ohjeen mukaan tulee miehen itse tuoda spermanäyte TYKS:n Fertiliteettilaboratorioon, missä tarkistetaan henkilöllisyys (ajokortti, kuvallinen henkilöllisyystodistus).
4038866929;;;;;# Lääninhallituksen 9/2004 antaman ohjeen mukaan tulee miehen itse tuoda spermanäyte naistentautien poliklinikalle, jossa tarkistetaan näytteentuojan henkilöllisyys (ajokortti, henkilöllisyystodistus).
3469032242;;;;;# Lääninhallituksen 9/2004 antaman ohjeen mukaan tulee miehen itse tuoda spermanäyte TYKS:n naistentautien poliklinikalle, missä tarkistetaan henkilöllisyys (ajokortti, kuvallinen henkilöllisyystodistus).
4139756846;;;;;# Lääninhallituksen 9/2004 antaman ohjeen mukaan tulee miehen itse tuoda spermanäyte naistetautien poliklinikalle, missä tarkistetaan henkilöllisyys (kuvallinen henkilöllisyystodistus)
;;;;;
591276803;;;;;# Lopeta auringonotto, valohoito ja kortisonivoiteiden sekä Protopic- ja Elidel -voiteiden käyttö testialueille kaksi viikkoa ennen tutkimusta ja perusvoiteen käyttö edellisenä iltana.
670616689;;;;;# Merkitse nukkumisesi ohessa olevaan unipäiväkirjaan kahden viikon ajan ennen tutkimusta ja palauta päiväkirja saapuessasi tutkimukseen.
1738924807;;;;;# Mittausten ajan lepäät sängyllä.
3182364243;;;;;# Merkitse nukkumisesi ohessa olevaan unipäiväkirjaan viikon ajan ennen tutkimusta ja palauta päiväkirja saapuessasi tutkimukseen.
;;;;;
2154296745;;;;;# Tutkimuksella selvitetään aivolisäkkeen ja lisämunuaisen kuorikerroksen hormonieritystoimintaa tutkimuksessa käytettävän testiaineen (CRH) avulla.
3939229820;;;;;# Tutkimuksella selvitetään aivolisäkkeen hormonieritystoimintaa tutkimuksessa käytettävän testiaineen (LRH) avulla.
1413186919;;;;;# Tutkimuksella selvitetään aivolisäkkeen erittämän kasvuhormonin erityksen häiriöitä tutkimuksessa käytettävän testiaineen (GRH) avulla.
3204068053;;;;;# Tutkimuksella selvitetään aivolisäkkeen hormonieritystoimintaa tutkimuksessa käytettävän testiaineen (TRH) avulla.
;;;;;
986421009;;;;;# Leikkausta edeltävinä päivinä saat syödä normaalisti.
2633644550;;;;;# Leikkausta seuraavana päivänä saatte syödä ja juoda normaalisti.
689300859;;;;;# Leikkausta edeltävänä päivänä saatte syödä ja juoda normaalisti.
1654613239;;;;;# Leikkausta edeltävinä päivinä voit syödä normaalisti.
;;;;;
2686957153;;;;;# Jos oireet jatkuvat useamman päivän, niin ota yhteys lääkäriin / omaan hoitajaasi.
200557218;;;;;# Jos oireet jatkuvat kahden päivän ajan hoidosta huolimatta, niin ota yhteyttä lääkäriin tai omaan hoitajaasi.
446523549;;;;;# Jos oireet jatkuvat useamman päivän ajan, niin ota yhteys lääkäriin / omaan hoitajaasi.
3481576620;;;;;# Jos oireet jatkuvat 2 päivän ajan hoidosta huolimatta, niin ota yhteys lääkäriin.
;;;;;
870752239;;;;;# Noudattakaa saamianne ohjeita lääkkeen käytöstä.
61787606;;;;;# Noudattakaa kipulääkkeiden käytöstä saamianne ohjeita.
3246338960;;;;;# Noudattakaa ohjetta lääkkeen käytöstä.
2930422012;;;;;# Noudattakaa lääkkeen käytöstä saamianne ohjeita.
;;;;;
3296362792;;;;;# Mikäli ilmaantuu alla mainittuja ongelmia, tulee ottaa yhteyttä leikkauksen tehneeseen sairaalaan:
2370210137;;;;;# Mikäli ilmenee alla mainittuja ongelmia, tulee ottaa yhteys toimenpiteen tehneeseen sairaalaan:
1417986080;;;;;# Mikäli ilmenee alla mainittuja oireita, tulee ottaa yhteyttä toimenpiteen tehneeseen sairaalaan:
319248486;;;;;# Mikäli ilmenee alla mainittuja ongelmia, tulee ottaa yhteyttä leikkauksen tehneeseen sairaalaan:
;;;;;
3560206445;;;;;# Päänsärkyä voi esiintyä liittyen pahoinvoinninestolääkitykseen ja siihen voit ottaa särkyä lievittävää lääkettä(esim. Paratabs, Burana).
2874053665;;;;;# Päänsärkyä voi esiintyä liittyen pahoinvoinnin estolääkitykseen, siihen voit ottaa lievittävää särkylääkettä ( esim. Paratabs, Burana).
1413595868;;;;;# Päänsärkyä voi esiintyä liittyen pahoinvoinninestolääkitykseen, siihen voit ottaa lievittävää särkylääkettä (esim. Burana, Paratabs).
92185780;;;;;# Päänsärkyä voi esiintyä liittyen pahoinvoinninestolääkitykseen, siihen voit ottaa lievittävää särkylääkettä (esim. Paratabs, Burana).
;;;;;
2693306052;;;;;# Joskus myös sienet voivat olla infektion aiheuttajina.
450079041;;;;;# Vaihdevuosioireita kuten hikoilua, unettomuutta ja limakalvojen kuivumista voi myös esiintyä.
473546111;;;;;# Vaihdevuosioireita kuten hikoilua, unettomuutta voi myös esiintyä.
3068846888;;;;;# Vaihdevuosioireita, kuten hikoilua, unettomuutta ja emättimen limakalvojen kuivumista, voi myös esiintyä etenkin munasarjojen poiston jälkeen.
;;;;;
570704293;;;;;# Mikäli Teillä on kuumetta tai ihovaurio leikkausalueella (esim. haava), toimenpide joudutaan siirtämään.
2573183251;;;;;# Mikäli tartuntamahdollisuus on olemassa, sukupuolitaudit on poissuljettava.
1269368656;;;;;# Mikäli Teillä on kuumetta tai ihovaurio leikkausalueella (esim. haava) toimenpideaika joudutaan siirtämään.
3553985949;;;;;# Keisarileikkauksen yhteydessä on helppo tehdä sterilisaatio, mikäli äiti haluaa pysyvän ehkäisyn.
;;;;;
3343178850;;;;;# Nämä hoidetaan sellaisilla antibiooteilla, jotka herkkyysmääritysten mukaan tehoavat VRE-bakteeriin.
2949277118;;;;;# Nämä hoidetaan sellaisilla antibiooteilla, jotka herkkyysmääritysten mukaan tehoavat MRSA-bakteeriin.
3111383457;;;;;# Nämä hoidetaan sellaisilla antibiooteilla, jotka herkkyysmääritysten mukaan tehoavat resistenttiin bakteeriin.
1325533469;;;;;# Lasersäteellä hoidettaessa alue häviää haihduttamalla.
;;;;;
385327632;;;;;# Mittausanturien kiinnitys kestää noin tunnin.
3026613382;;;;;# Kävelyaika on n. 3 minuuttia.
1625810731;;;;;# Polkemisaika on noin 10 minuuttia.
3282815932;;;;;# Anturien kiinnitys kestää noin tunnin.
;;;;;
4171879345;;;;;# Jos jostain syystä kuitenkin joudut käyttämään em. tilapäisiä lääkkeitä, ne pitää merkitä tutkimuksen alussa annettavaan päiväkirjaan.
1961505302;;;;;# Lääkkeitä tulee käyttää lääkemääräyksen mukaan, erityisesti antibioottikuuri tulee syödä loppuun asti, vaikka vaivat olisivatkin jo vähentyneet.
2209493394;;;;;# Mikäli joudutte joskus hoitoon heikentyneen virtsan tulon vuoksi, lääkärillenne tulee mainita, että teillä kulkee proteesi alavatsan yli.
1455428032;;;;;# Tutkimusta varten tarvitaan puhtaasti laskettu keskisuihkunäyte virtsasta, joka on ollut virtsarakossa korkeintaan 2 tuntia.
;;;;;
628446292;;;;;# Ota yhteyttä Turunmaan sairaalan poliklinikalle puh. 02-3146253, ma-pe klo 9-12, jos
4064833214;;;;;# Ottakaa yhteyttä osastolle puhelinnumeroon (02) 313 0320 ma * pe klo 7:30-15:30(varmimmin klo 9-10).
3740507302;;;;;# Ajanvaraus toimenpiteeseen, päiväkirurginen yksikkö ma-to klo 14-15 puh: (02) 3132327
2971118942;;;;;# Ottakaa yhteyttä osastolle UA3A puhelinnumeroon (02) 313 0320 ma * pe klo 7.30 * 15.30 (varmimmin klo 9 * 10)
;;;;;
3091597938;;;;;# Tämän ohjeen tarkoituksena on auttaa Teitä selviytymään toimenpiteen vaatimasta jatkohoidosta kotona.
296536551;;;;;# Näiden ohjeiden tarkoitus on auttaa Teitä selviämään leikkauksen vaatimasta jälkihoidosta kotona.
1458884947;;;;;# Tämän ohjeen tarkoituksena on auttaa Teitä selviytymään leikkauksen vaatimasta jälkihoidosta.
2170990084;;;;;# Tämän ohjeen tarkoituksena on auttaa Teitä selviytymään leikkauksen vaatimasta jälkihoidosta kotona.
;;;;;
1768628299;;;;;# Leikkaus tehdään joko yleisanestesiassa, selkäpuudutuksessa tai yleisimmin puuduttamalla pelkästään penis.
3530299232;;;;;# Ellei paksusuolta ole aiemmin tutkittu, tehdään jatkossa paksusuolen tähystys tai tietokonekuvaus.
74662861;;;;;# Koe tehdään joko polkupyörä- tai juoksurasituskokeena.
2851638145;;;;;# Verenkiertoperäisen katkokävelyoireen on osoitettu korjaantuvan seuraavien toimenpiteiden avulla:
;;;;;
1317999488;;;;;# Sädehoitokoneella röntgenhoitaja keskustelee kanssanne sädehoitoon liittyvistä asioista, erityisesti sädehoidon sivuvaikutuksista ja niiden hoitamisesta.
1597025799;;;;;# Hoitojakson alussa hoitaja keskustelee kanssanne sädehoitoon liittyvistä asioista, erityisesti sädehoidon sivuvaikutuksista ja niiden hoitamisista.
3919683468;;;;;# Sädehoitokoneella Teidän omahoitajanne keskustelee kanssanne sädehoitoon liittyvistä asioista, erityisesti sädehoidon sivuvaikutuksista, ja niiden hoitamisesta.
1564292892;;;;;# Sädehoitokoneella hoitaja keskustelee kanssanne sädehoitoon liittyvistä asioista, erityisesti sädehoidon sivuvaikutuksista, ja niiden hoitamisesta.
;;;;;
